# File Name: TESTWORDS.txt
# File Size: 289282      
# File Date: 01/01/2026 19:36:17
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	NOSPACE	NOETERNAL	ETERNAL	NOHELL	YESHELL	SHEOL	GEHENNA	HADES	TARTARUS	ABYSS	LOF	END
Holy-Bible---Kurama---Kurama-Akurumi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kurdish---Sorani-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kutu---Kutu-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kuturmi---Kuturmi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Kuvi---Kuvi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Clementine-Vulgate-1598	0	GROUP=0/0/0	æternam=42/39/3, aeternum=0/0/0, æternum=194/33/161, æterni=6/5/1, æterna=11/7/4, futuro=5/3/2, sæculo=30/13/17, sæculi=57/18/39, sæcula=43/31/12, sempiternum=119/3/116, æternæ=7/6/1, sempiterna=11/1/10, æternis=4/2/2, sæculorum=36/26/10, sæculis=5/3/2, æternas=1/1/0, sæcularia=5/3/2, æternitatis=4/1/3, sæculum=70/5/65, GROUP=650/200/450	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/79/5	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, Gehennam=8/8/0, gehennæ=3/3/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=126/101/25	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/81/80	Gehennam=8/8/0, gehennæ=3/3/0, gehenna=1/1/0, GROUP=12/12/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/83/80	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Clementine-Vulgate-Conte	0	GROUP=0/0/0	æternam=42/39/3, aeternum=0/0/0, æternum=194/33/161, æterni=6/5/1, æterna=11/7/4, futuro=5/3/2, sæculo=30/13/17, sæculi=57/18/39, sæcula=43/31/12, sempiternum=119/3/116, æternæ=7/6/1, sempiterna=11/1/10, æternis=4/2/2, sæculorum=36/26/10, sæculis=5/3/2, æternas=1/1/0, sæcularia=5/3/2, æternitatis=3/1/2, sæculum=70/5/65, GROUP=649/200/449	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/79/5	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, Gehennam=8/8/0, gehennæ=3/3/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=126/101/25	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/81/80	Gehennam=8/8/0, gehennæ=3/3/0, gehenna=1/1/0, GROUP=12/12/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/83/80	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Clementine-Vulgate-Hetzenauer	0	GROUP=0/0/0	æternam=42/39/3, aeternum=0/0/0, æternum=194/33/161, æterni=6/5/1, æterna=11/7/4, futuro=5/3/2, sæculo=30/13/17, sæculi=57/18/39, sæcula=43/31/12, sempiternum=119/3/116, æternæ=7/6/1, sempiterna=11/1/10, æternis=4/2/2, sæculorum=36/26/10, sæculis=5/3/2, æternas=1/1/0, sæcularia=5/3/2, æternitatis=3/1/2, sæculum=70/5/65, GROUP=649/200/449	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/79/5	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, Gehennam=8/8/0, gehennæ=3/3/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=126/101/25	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/81/80	Gehennam=8/8/0, gehennæ=3/3/0, gehenna=1/1/0, GROUP=12/12/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/83/80	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	0	GROUP=0/0/0	æternam=42/39/3, aeternum=0/0/0, æternum=194/33/161, æterni=6/5/1, æterna=11/7/4, futuro=5/3/2, sæculo=30/13/17, sæculi=57/18/39, sæcula=43/31/12, sempiternum=119/3/116, æternæ=7/6/1, sempiterna=11/1/10, æternis=4/2/2, sæculorum=36/26/10, sæculis=5/3/2, æternas=1/1/0, sæcularia=5/3/2, æternitatis=4/1/3, sæculum=70/5/65, GROUP=650/200/450	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/79/5	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, Gehennam=8/8/0, gehennæ=3/3/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=126/101/25	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/81/80	Gehennam=8/8/0, gehennæ=3/3/0, gehenna=1/1/0, GROUP=12/12/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/83/80	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Vulgata-Sistina	0	GROUP=0/0/0	æternam=0/0/0, aeternum=195/33/162, æternum=0/0/0, æterni=0/0/0, æterna=0/0/0, futuro=5/3/2, sæculo=0/0/0, sæculi=0/0/0, sæcula=0/0/0, sempiternum=119/3/116, æternæ=0/0/0, sempiterna=11/1/10, æternis=0/0/0, sæculorum=0/0/0, sæculis=0/0/0, æternas=0/0/0, sæcularia=0/0/0, æternitatis=0/0/0, sæculum=0/0/0, GROUP=330/40/290	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=84/79/5	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, Gehennam=8/8/0, gehennæ=0/0/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=123/98/25	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=81/6/75, GROUP=161/81/80	Gehennam=8/8/0, gehennæ=0/0/0, gehenna=1/1/0, GROUP=9/9/0	infernum=17/16/1, infernus=14/14/0, inferos=15/13/2, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=81/6/75, cum esset in tormentis=1/1/0, GROUP=163/83/80	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=18/4/14, abysso=5/3/2, GROUP=30/10/20	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latin---Vulgate-Jerome	0	GROUP=0/0/0	æternam=0/0/0, aeternum=194/33/161, æternum=0/0/0, æterni=0/0/0, æterna=0/0/0, futuro=6/3/3, sæculo=0/0/0, sæculi=0/0/0, sæcula=0/0/0, sempiternum=117/3/114, æternæ=0/0/0, sempiterna=11/1/10, æternis=0/0/0, sæculorum=0/0/0, sæculis=0/0/0, æternas=0/0/0, sæcularia=0/0/0, æternitatis=0/0/0, sæculum=0/0/0, GROUP=328/40/288	infernum=19/18/1, infernus=9/9/0, inferos=12/11/1, inferni=10/9/1, inferna=1/1/0, in stagnum ignis=4/4/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=78/74/4	infernum=19/18/1, infernus=9/9/0, inferos=12/11/1, inferni=10/9/1, inferna=1/1/0, Gehennam=8/8/0, gehennæ=0/0/0, tartarum=1/1/0, in stagnum ignis=4/4/0, abyssum=7/3/4, abyssi=17/4/13, abysso=5/3/2, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, GROUP=116/93/23	infernum=19/18/1, infernus=9/9/0, inferos=12/11/1, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, mortis=79/6/73, GROUP=153/76/77	Gehennam=8/8/0, gehennæ=0/0/0, gehenna=1/1/0, GROUP=9/9/0	infernum=19/18/1, infernus=9/9/0, inferos=12/11/1, inferni=10/9/1, inferna=1/1/0, inferno=16/15/1, inferne=1/1/0, inferi=6/6/0, ubi est mors=1/1/0, mortis=79/6/73, cum esset in tormentis=1/1/0, GROUP=155/78/77	tartarum=1/1/0, GROUP=1/1/0	abyssum=7/3/4, abyssi=17/4/13, abysso=5/3/2, GROUP=29/10/19	in stagnum ignis=4/4/0, stagno ardenti igne=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Latvian---Latvian-Gluck-Bible	0	GROUP=0/0/0	GROUP=0/0/0	ellē=22/22/0, elles=21/21/0, ellei=5/4/1, GROUP=48/47/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Lingala---Lingala-Bible	0	GROUP=0/0/0	GROUP=0/0/0	lifelo=15/15/0, GROUP=15/15/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Lithuanian---Believers-Heritage	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Lithuanian---Open-Lithuanian-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Lodhi---Lodhi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	नरक=14/12/2, GROUP=14/12/2	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Luganda---Luganda-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Lungga---Lungga-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Luyana---Luyana-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mahasu-Pahari---Baghlayani-Bible	0	GROUP=0/0/0	GROUP=0/0/0	नरको=23/20/3, GROUP=23/20/3	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Makhuwa-Meetto---Makua-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Malagasy---Malagasy-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Malayalam---1910-Contemporary	0	GROUP=0/0/0	GROUP=0/0/0	നരകം=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Malayalam---Contemporary	0	GROUP=0/0/0	GROUP=0/0/0	നരകം=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Malayalam---Malayalam-Bible	0	GROUP=0/0/0	GROUP=0/0/0	നരകം=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Malayalam---Malayalam-Bible-1910	0	GROUP=0/0/0	GROUP=0/0/0	നരകം=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Male---Maale-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Manipuri---Meitei-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Maori---Maori-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Marathi---Marathi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	नरक=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Marathi---Marathi-Indian-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Marghi-South---Marghi-South-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Matengo---Amatengu-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Matumbi---Matumbi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mbe---Mbe-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Melo---Melo-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mori-Atas---Mori-Atas-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mpoto---Mpoto-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mum---Mum-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Munda---Munda-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mwaghavul---Mwaghavul-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mwera---Mwera-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Myanmar---Burmese-Common-Bible	0	GROUP=0/0/0	GROUP=0/0/0	ငရဲ=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Myanmar---Burmese-Judson	0	GROUP=0/0/0	GROUP=0/0/0	ငရဲ=11/11/0, GROUP=11/11/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Myanmar---Myanmar-Burmese-Judson	0	GROUP=0/0/0	GROUP=0/0/0	ငရဲ=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Naga-Pidgin---Nagamese-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ncane---Ncane-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ndebele---Accessible-Bible	0	GROUP=0/0/0	GROUP=0/0/0	esihogweni=14/11/3, GROUP=14/11/3	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ndebele---Ndebele-Bible	0	GROUP=0/0/0	GROUP=0/0/0	esihogweni=29/29/0, GROUP=29/29/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ndendeule---Ndendeule-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ndengereko---Ndengereko-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ndonde-Hamba---Ndonde-Hamba-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
