# File Name: CHECKDATA.txt
# File Size: 10613692    
# File Date: 09/19/2026 19:13:35
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	CHECKDATA	VREF	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Male---Maale-Bible	Sour txt != Aion	041-MAR-016-009	041	MAR	016	009	ዬሱሴ ዉዴ ጉቴ ሃይባፓ ዔቄስካፓ ቤርታዺ ላንካይ ፑርታ ዓያና ዒዚ ኬሴ ሜግዴላ ዓጮ ማይራሞም ጴዼኔ፤
Holy-Bible---Male---Maale-Bible	Sour txt != Aio2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) ዬሱሴ ዉዴ ጉቴ ሃይባፓ ዔቄስካፓ ቤርታዺ ላንካይ ፑርታ ዓያና ዒዚ ኬሴ ሜግዴላ ዓጮ ማይራሞም ጴዼኔ፤
Holy-Bible---Male---Maale-Bible	Sour txt != Aion	043-JOH-003-015	043	JOH	003	015	ዓይጎሮ ጌዔቴ ዒዛ ጉሙርቂ ጎናሲ ዔኬዞንሢ ቢያ ናንጊና ናንጊ ዴንቃንዳጉዲኬ» ጌዔኔ።
Holy-Bible---Male---Maale-Bible	Sour txt != Aio2	043-JOH-003-015	043	JOH	003	015	ዓይጎሮ ጌዔቴ ዒዛ ጉሙርቂ ጎናሲ ዔኬዞንሢ ቢያ ናንጊና ናንጊ ዴንቃንዳጉዲኬ» ጌዔኔ። (aiōnios g166)
Holy-Bible---Male---Maale-Bible	Sour txt != Aion	043-JOH-003-016	043	JOH	003	016	ሃሣ ዬሱሴ፦ «ፆኦሲ ዓጮ ሚርጌ ናሽኬሢሮ ፔኤኮ ፔቴ ናዓሢ ዒንጌኔ፤ ዬያሮ ዒዛኮ ናዓሢ ጉሙርቃሢ ቢያ ናንጊና ናንጋያ ማዓንዳኣፓዓቴም ባይቃዓኬ።
Holy-Bible---Male---Maale-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	ሃሣ ዬሱሴ፦ «ፆኦሲ ዓጮ ሚርጌ ናሽኬሢሮ ፔኤኮ ፔቴ ናዓሢ ዒንጌኔ፤ ዬያሮ ዒዛኮ ናዓሢ ጉሙርቃሢ ቢያ ናንጊና ናንጋያ ማዓንዳኣፓዓቴም ባይቃዓኬ። (aiōnios g166)
Holy-Bible---Male---Maale-Bible	Sour txt != Stan	064-3JO-001-014	064	3JO	001	015	ኮሹሞ ኔኤም ማዖንጎ፤ ኑኡኮ ዒሾንሢንታ ሚሾንሢንታ ማዓ ዓሳ ኔና «ኮሺዳ?» ጋዓኔ፤ ኔኤኒያ ኑኡኮ ዬካ ዓኣ ፔቴ ፔቴ ዒሾንሢንታ ሚሾንሢንታም «ኮሺዳ? ዒንሢ ጋዓኔ» ጌዔ።
Holy-Bible---Male---Maale-Bible	Sour txt != Sta2	064-3JO-001-014	064	3JO	001	015	ዑኬ ታ ኔና ዛጋንዳኔ ጌዒ ታ ጉሙርቃኔ፤ ዬኖና ኑ ዎላ ካኣሚ ጌስታንዳኔ። ኮሹሞ ኔኤም ማዖንጎ፤ ኑኡኮ ዒሾንሢንታ ሚሾንሢንታ ማዓ ዓሳ ኔና «ኮሺዳ?» ጋዓኔ፤ ኔኤኒያ ኑኡኮ ዬካ ዓኣ ፔቴ ፔቴ ዒሾንሢንታ ሚሾንሢንታም «ኮሺዳ? ዒንሢ ጋዓኔ» ጌዔ።
Holy-Bible---Male---Maale-Bible	Sour txt != Aion	064-3JO-001-014	064	3JO	001	015	ኮሹሞ ኔኤም ማዖንጎ፤ ኑኡኮ ዒሾንሢንታ ሚሾንሢንታ ማዓ ዓሳ ኔና «ኮሺዳ?» ጋዓኔ፤ ኔኤኒያ ኑኡኮ ዬካ ዓኣ ፔቴ ፔቴ ዒሾንሢንታ ሚሾንሢንታም «ኮሺዳ? ዒንሢ ጋዓኔ» ጌዔ።
Holy-Bible---Male---Maale-Bible	Sour txt != Aio2	064-3JO-001-014	064	3JO	001	015	ዑኬ ታ ኔና ዛጋንዳኔ ጌዒ ታ ጉሙርቃኔ፤ ዬኖና ኑ ዎላ ካኣሚ ጌስታንዳኔ። ኮሹሞ ኔኤም ማዖንጎ፤ ኑኡኮ ዒሾንሢንታ ሚሾንሢንታ ማዓ ዓሳ ኔና «ኮሺዳ?» ጋዓኔ፤ ኔኤኒያ ኑኡኮ ዬካ ዓኣ ፔቴ ፔቴ ዒሾንሢንታ ሚሾንሢንታም «ኮሺዳ? ዒንሢ ጋዓኔ» ጌዔ።
Holy-Bible---Male---Maale-Bible	Sour txt != Stan	066-REV-013-001	066	REV	013	001	ዬካፓ ፔቴ ቦዖ ባዛፓ ኬስካንቴ ታ ዛጌኔ፤ ዬያኮ ታጶ ጉራኒና ላንካይ ቶኦኪና ዓኣያ ማዓዛ፥ ዒዛኮ ጉራኖይዳ ታጶ ቦንቾሮ ዓጎ ባካ ዓጊንቲ ዓኣኔ፤ ሃሣ ዒዛኮ ቶኦኮንሢዳ ጫሺ ሱንሢ ፃኣፒንቲ ዓኣኔ።
Holy-Bible---Male---Maale-Bible	Sour txt != Sta2	066-REV-013-001	066	REV	013	001	ዼኤፖ ሾኦዣሢ ባዞ ዓጫ ዓኣ፥ ማኣሻላ ዔቄኔ። ዬካፓ ፔቴ ቦዖ ባዛፓ ኬስካንቴ ታ ዛጌኔ፤ ዬያኮ ታጶ ጉራኒና ላንካይ ቶኦኪና ዓኣያ ማዓዛ፥ ዒዛኮ ጉራኖይዳ ታጶ ቦንቾሮ ዓጎ ባካ ዓጊንቲ ዓኣኔ፤ ሃሣ ዒዛኮ ቶኦኮንሢዳ ጫሺ ሱንሢ ፃኣፒንቲ ዓኣኔ።
Holy-Bible---Male---Maale-Bible	Sour txt != Aion	066-REV-013-001	066	REV	013	001	ዬካፓ ፔቴ ቦዖ ባዛፓ ኬስካንቴ ታ ዛጌኔ፤ ዬያኮ ታጶ ጉራኒና ላንካይ ቶኦኪና ዓኣያ ማዓዛ፥ ዒዛኮ ጉራኖይዳ ታጶ ቦንቾሮ ዓጎ ባካ ዓጊንቲ ዓኣኔ፤ ሃሣ ዒዛኮ ቶኦኮንሢዳ ጫሺ ሱንሢ ፃኣፒንቲ ዓኣኔ።
Holy-Bible---Male---Maale-Bible	Sour txt != Aio2	066-REV-013-001	066	REV	013	001	ዼኤፖ ሾኦዣሢ ባዞ ዓጫ ዓኣ፥ ማኣሻላ ዔቄኔ። ዬካፓ ፔቴ ቦዖ ባዛፓ ኬስካንቴ ታ ዛጌኔ፤ ዬያኮ ታጶ ጉራኒና ላንካይ ቶኦኪና ዓኣያ ማዓዛ፥ ዒዛኮ ጉራኖይዳ ታጶ ቦንቾሮ ዓጎ ባካ ዓጊንቲ ዓኣኔ፤ ሃሣ ዒዛኮ ቶኦኮንሢዳ ጫሺ ሱንሢ ፃኣፒንቲ ዓኣኔ።
Holy-Bible---Male---Maale-Bible	Data checks: aionian=30504 standard=30504 source=30506						
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sour	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Chayolgi ahanba numitki ayuk anganbada Jisuna sibadagi hinggatlaba matungda mahakna lai phattaba taret tanthokpikhiba Magdalene Mary-da ihan hanna uhanbire.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sou2	041-MAR-016-009	041	MAR	016	009	Chayolgi ahanba numitki ayuk anganbada Jisuna sibadagi hinggatlaba matungda mahakna lai phattaba taret tanthokpikhiba Magdalene Mary-da ihan hanna uhanbire.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Stan	043-JOH-003-015	043	JOH	003	015	madu mahakpu thajaba mi khudingna lomba naidaba punsi phangnanabani. (aiōnios g166)
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sta2	043-JOH-003-015	043	JOH	003	015	madu mahakpu thajaba mi khudingna lomba naidaba punsi phangnanabani.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sour	043-JOH-003-015	043	JOH	003	015	madu mahakpu thajaba mi khudingna lomba naidaba punsi phangnanabani. (aiōnios g166)
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sou2	043-JOH-003-015	043	JOH	003	015	madu mahakpu thajaba mi khudingna lomba naidaba punsi phangnanabani.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Stan	043-JOH-003-016	043	JOH	003	016	Tengban Mapuna taibangpanbabu asukki matik nungsibire aduna mahakki amatta ngairaba Machanupa adu pibire, maram aduna Machanupa adubu thajaba mi khudingna mangdaduna lomba naidaba hingba phangjananabani. (aiōnios g166)
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sta2	043-JOH-003-016	043	JOH	003	016	Tengban Mapuna taibangpanbabu asukki matik nungsibire aduna mahakki amatta ngairaba Machanupa adu pibire, maram aduna Machanupa adubu thajaba mi khudingna mangdaduna lomba naidaba hingba phangjananabani.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sour	043-JOH-003-016	043	JOH	003	016	Tengban Mapuna taibangpanbabu asukki matik nungsibire aduna mahakki amatta ngairaba Machanupa adu pibire, maram aduna Machanupa adubu thajaba mi khudingna mangdaduna lomba naidaba hingba phangjananabani. (aiōnios g166)
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sou2	043-JOH-003-016	043	JOH	003	016	Tengban Mapuna taibangpanbabu asukki matik nungsibire aduna mahakki amatta ngairaba Machanupa adu pibire, maram aduna Machanupa adubu thajaba mi khudingna mangdaduna lomba naidaba hingba phangjananabani.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sour	064-3JO-001-015	064	3JO	001	014	Eina nahakka thuna unagani haina asa toujari aduga eikhoiga maiga maiga unaduna wari sanagani. Nangonda ingthaba leisanu. Nahakki marupsingna khurumjari. Mapham aduda leiba marupsinggi maming panduna khurumjari haina tambiyu.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sou2	064-3JO-001-015	064	3JO	001	014	Nangonda ingthaba leisanu. Nahakki marupsingna khurumjari. Mapham aduda leiba marupsinggi maming panduna khurumjari haina tambiyu.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sour	066-REV-013-001	066	REV	013	001	Aduga chinglai aduna samudra mapanda leplammi. Adudagi samudradagi sa ama thorakpa eina ure. Sa adugi machi tara amasung makok taret palli, machising khudinggi luhup amamam uppi, makoksing khudingda Tengban Mapubu thina ngangba ming amamam lei.
Holy-Bible---Manipuri---Meitei-Bible	Aion txt != Sou2	066-REV-013-001	066	REV	013	001	Adudagi samudradagi sa ama thorakpa eina ure. Sa adugi machi tara amasung makok taret palli, machising khudinggi luhup amamam uppi, makoksing khudingda Tengban Mapubu thina ngangba ming amamam lei.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Stan	041-MAR-016-009	041	MAR	016	009	Chayolgi ahanba numitki ayuk anganbada Jisuna sibadagi hinggatlaba matungda mahakna lai phattaba taret tanthokpikhiba Magdalene Mary-da ihan hanna uhanbire.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Sta2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Chayolgi ahanba numitki ayuk anganbada Jisuna sibadagi hinggatlaba matungda mahakna lai phattaba taret tanthokpikhiba Magdalene Mary-da ihan hanna uhanbire.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aion	041-MAR-016-009	041	MAR	016	009	Chayolgi ahanba numitki ayuk anganbada Jisuna sibadagi hinggatlaba matungda mahakna lai phattaba taret tanthokpikhiba Magdalene Mary-da ihan hanna uhanbire.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aio2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Chayolgi ahanba numitki ayuk anganbada Jisuna sibadagi hinggatlaba matungda mahakna lai phattaba taret tanthokpikhiba Magdalene Mary-da ihan hanna uhanbire.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aion	043-JOH-003-015	043	JOH	003	015	madu mahakpu thajaba mi khudingna lomba naidaba punsi phangnanabani.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aio2	043-JOH-003-015	043	JOH	003	015	madu mahakpu thajaba mi khudingna lomba naidaba punsi phangnanabani. (aiōnios g166)
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aion	043-JOH-003-016	043	JOH	003	016	Tengban Mapuna taibangpanbabu asukki matik nungsibire aduna mahakki amatta ngairaba Machanupa adu pibire, maram aduna Machanupa adubu thajaba mi khudingna mangdaduna lomba naidaba hingba phangjananabani.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	Tengban Mapuna taibangpanbabu asukki matik nungsibire aduna mahakki amatta ngairaba Machanupa adu pibire, maram aduna Machanupa adubu thajaba mi khudingna mangdaduna lomba naidaba hingba phangjananabani. (aiōnios g166)
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Stan	064-3JO-001-014	064	3JO	001	015	Nangonda ingthaba leisanu. Nahakki marupsingna khurumjari. Mapham aduda leiba marupsinggi maming panduna khurumjari haina tambiyu.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Sta2	064-3JO-001-014	064	3JO	001	015	Eina nahakka thuna unagani haina asa toujari aduga eikhoiga maiga maiga unaduna wari sanagani. Nangonda ingthaba leisanu. Nahakki marupsingna khurumjari. Mapham aduda leiba marupsinggi maming panduna khurumjari haina tambiyu.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aion	064-3JO-001-014	064	3JO	001	015	Nangonda ingthaba leisanu. Nahakki marupsingna khurumjari. Mapham aduda leiba marupsinggi maming panduna khurumjari haina tambiyu.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aio2	064-3JO-001-014	064	3JO	001	015	Eina nahakka thuna unagani haina asa toujari aduga eikhoiga maiga maiga unaduna wari sanagani. Nangonda ingthaba leisanu. Nahakki marupsingna khurumjari. Mapham aduda leiba marupsinggi maming panduna khurumjari haina tambiyu.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Stan	066-REV-013-001	066	REV	013	001	Adudagi samudradagi sa ama thorakpa eina ure. Sa adugi machi tara amasung makok taret palli, machising khudinggi luhup amamam uppi, makoksing khudingda Tengban Mapubu thina ngangba ming amamam lei.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Sta2	066-REV-013-001	066	REV	013	001	Aduga chinglai aduna samudra mapanda leplammi. Adudagi samudradagi sa ama thorakpa eina ure. Sa adugi machi tara amasung makok taret palli, machising khudinggi luhup amamam uppi, makoksing khudingda Tengban Mapubu thina ngangba ming amamam lei.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aion	066-REV-013-001	066	REV	013	001	Adudagi samudradagi sa ama thorakpa eina ure. Sa adugi machi tara amasung makok taret palli, machising khudinggi luhup amamam uppi, makoksing khudingda Tengban Mapubu thina ngangba ming amamam lei.
Holy-Bible---Manipuri---Meitei-Bible	Sour txt != Aio2	066-REV-013-001	066	REV	013	001	Aduga chinglai aduna samudra mapanda leplammi. Adudagi samudradagi sa ama thorakpa eina ure. Sa adugi machi tara amasung makok taret palli, machising khudinggi luhup amamam uppi, makoksing khudingda Tengban Mapubu thina ngangba ming amamam lei.
Holy-Bible---Manipuri---Meitei-Bible	Data checks: aionian=7928 standard=7928 source=7930						
Holy-Bible---Maori---Maori-Bible	Aion txt != Sour	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Na, i tona aranga ake i te atatu o te ra tuatahi o te wiki, ka whakakite tuatahi ia ki a Meri Makarini, i peia nei e ia e whitu nga rewera i roto i a ia.
Holy-Bible---Maori---Maori-Bible	Aion txt != Sou2	041-MAR-016-009	041	MAR	016	009	Na, i tona aranga ake i te atatu o te ra tuatahi o te wiki, ka whakakite tuatahi ia ki a Meri Makarini, i peia nei e ia e whitu nga rewera i roto i a ia.
Holy-Bible---Maori---Maori-Bible	Aion txt != Stan	043-JOH-003-015	043	JOH	003	015	Kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu. (aiōnios g166)
Holy-Bible---Maori---Maori-Bible	Aion txt != Sta2	043-JOH-003-015	043	JOH	003	015	Kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu.
Holy-Bible---Maori---Maori-Bible	Aion txt != Sour	043-JOH-003-015	043	JOH	003	015	Kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu. (aiōnios g166)
Holy-Bible---Maori---Maori-Bible	Aion txt != Sou2	043-JOH-003-015	043	JOH	003	015	Kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu.
Holy-Bible---Maori---Maori-Bible	Aion txt != Stan	043-JOH-003-016	043	JOH	003	016	Koia ano te aroha o te Atua ki te ao, homai ana e ia tana Tama kotahi, kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu. (aiōnios g166)
Holy-Bible---Maori---Maori-Bible	Aion txt != Sta2	043-JOH-003-016	043	JOH	003	016	Koia ano te aroha o te Atua ki te ao, homai ana e ia tana Tama kotahi, kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu.
Holy-Bible---Maori---Maori-Bible	Aion txt != Sour	043-JOH-003-016	043	JOH	003	016	Koia ano te aroha o te Atua ki te ao, homai ana e ia tana Tama kotahi, kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu. (aiōnios g166)
Holy-Bible---Maori---Maori-Bible	Aion txt != Sou2	043-JOH-003-016	043	JOH	003	016	Koia ano te aroha o te Atua ki te ao, homai ana e ia tana Tama kotahi, kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu.
Holy-Bible---Maori---Maori-Bible	Sour txt != Stan	041-MAR-016-009	041	MAR	016	009	Na, i tona aranga ake i te atatu o te ra tuatahi o te wiki, ka whakakite tuatahi ia ki a Meri Makarini, i peia nei e ia e whitu nga rewera i roto i a ia.
Holy-Bible---Maori---Maori-Bible	Sour txt != Sta2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Na, i tona aranga ake i te atatu o te ra tuatahi o te wiki, ka whakakite tuatahi ia ki a Meri Makarini, i peia nei e ia e whitu nga rewera i roto i a ia.
Holy-Bible---Maori---Maori-Bible	Sour txt != Aion	041-MAR-016-009	041	MAR	016	009	Na, i tona aranga ake i te atatu o te ra tuatahi o te wiki, ka whakakite tuatahi ia ki a Meri Makarini, i peia nei e ia e whitu nga rewera i roto i a ia.
Holy-Bible---Maori---Maori-Bible	Sour txt != Aio2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Na, i tona aranga ake i te atatu o te ra tuatahi o te wiki, ka whakakite tuatahi ia ki a Meri Makarini, i peia nei e ia e whitu nga rewera i roto i a ia.
Holy-Bible---Maori---Maori-Bible	Sour txt != Aion	043-JOH-003-015	043	JOH	003	015	Kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu.
Holy-Bible---Maori---Maori-Bible	Sour txt != Aio2	043-JOH-003-015	043	JOH	003	015	Kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu. (aiōnios g166)
Holy-Bible---Maori---Maori-Bible	Sour txt != Aion	043-JOH-003-016	043	JOH	003	016	Koia ano te aroha o te Atua ki te ao, homai ana e ia tana Tama kotahi, kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu.
Holy-Bible---Maori---Maori-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	Koia ano te aroha o te Atua ki te ao, homai ana e ia tana Tama kotahi, kia kahore ai e ngaro te tangata e whakapono ana ki a ia, engari kia whiwhi ai ki te ora tonu. (aiōnios g166)
Holy-Bible---Maori---Maori-Bible	Data checks: aionian=31102 standard=31102 source=31102						
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sour	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) आठवड्याच्या पहिल्या दिवशी येशू उठल्यावर त्याने प्रथम मग्दालीया नगराची मरीयाला, जिच्यातून त्याने सात भूते काढली होती, तिला दर्शन दिले.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sou2	041-MAR-016-009	041	MAR	016	009	आठवड्याच्या पहिल्या दिवशी येशू उठल्यावर त्याने प्रथम मग्दालीया नगराची मरीयाला, जिच्यातून त्याने सात भूते काढली होती, तिला दर्शन दिले.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Stan	043-JOH-003-015	043	JOH	003	015	यासाठी की, जो कोणी विश्वास ठेवतो त्यास त्याच्याठायी सार्वकालिक जीवन प्राप्त व्हावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sta2	043-JOH-003-015	043	JOH	003	015	यासाठी की, जो कोणी विश्वास ठेवतो त्यास त्याच्याठायी सार्वकालिक जीवन प्राप्त व्हावे.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sour	043-JOH-003-015	043	JOH	003	015	यासाठी की, जो कोणी विश्वास ठेवतो त्यास त्याच्याठायी सार्वकालिक जीवन प्राप्त व्हावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sou2	043-JOH-003-015	043	JOH	003	015	यासाठी की, जो कोणी विश्वास ठेवतो त्यास त्याच्याठायी सार्वकालिक जीवन प्राप्त व्हावे.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Stan	043-JOH-003-016	043	JOH	003	016	कारण देवाने जगावर एवढी प्रीती केली की, त्याने आपला एकुलता एक पुत्र दिला यासाठी की, जो कोणी त्याच्यावर विश्वास ठेवतो त्याचा नाश होऊ नये तर त्यास सार्वकालिक जीवन मिळावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sta2	043-JOH-003-016	043	JOH	003	016	कारण देवाने जगावर एवढी प्रीती केली की, त्याने आपला एकुलता एक पुत्र दिला यासाठी की, जो कोणी त्याच्यावर विश्वास ठेवतो त्याचा नाश होऊ नये तर त्यास सार्वकालिक जीवन मिळावे.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sour	043-JOH-003-016	043	JOH	003	016	कारण देवाने जगावर एवढी प्रीती केली की, त्याने आपला एकुलता एक पुत्र दिला यासाठी की, जो कोणी त्याच्यावर विश्वास ठेवतो त्याचा नाश होऊ नये तर त्यास सार्वकालिक जीवन मिळावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sou2	043-JOH-003-016	043	JOH	003	016	कारण देवाने जगावर एवढी प्रीती केली की, त्याने आपला एकुलता एक पुत्र दिला यासाठी की, जो कोणी त्याच्यावर विश्वास ठेवतो त्याचा नाश होऊ नये तर त्यास सार्वकालिक जीवन मिळावे.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sour	064-3JO-001-015	064	3JO	001	014	त्याऐवजी, तुला लवकर भेटण्याची मला आशा आहे. मग आपल्याला समोरासमोर बोलता येईल. तुझ्याबरोबर शांती असो. तुझे मित्र तुला सलाम सांगतात. तेथील सर्व मित्रांना नावाने आमचा सलाम सांग.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sou2	064-3JO-001-015	064	3JO	001	014	तुझ्याबरोबर शांती असो. तुझे मित्र तुला सलाम सांगतात. तेथील सर्व मित्रांना नावाने आमचा सलाम सांग.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sour	066-REV-013-001	066	REV	013	001	आणि तो अजगर समुद्राच्या वाळूवर उभा राहिला. आणि मी बघितले की, एक पशू समुद्रातून वर आला. त्यास दहा शिंगे आणि सात डोकी होती. त्याच्या शिंगांवर दहा मुकुट होते व त्याच्या डोक्यांवर देवाचा अपमान करणारी नावे होती.
Holy-Bible---Marathi---Marathi-Bible	Aion txt != Sou2	066-REV-013-001	066	REV	013	001	आणि मी बघितले की, एक पशू समुद्रातून वर आला. त्यास दहा शिंगे आणि सात डोकी होती. त्याच्या शिंगांवर दहा मुकुट होते व त्याच्या डोक्यांवर देवाचा अपमान करणारी नावे होती.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Stan	041-MAR-016-009	041	MAR	016	009	आठवड्याच्या पहिल्या दिवशी येशू उठल्यावर त्याने प्रथम मग्दालीया नगराची मरीयाला, जिच्यातून त्याने सात भूते काढली होती, तिला दर्शन दिले.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Sta2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) आठवड्याच्या पहिल्या दिवशी येशू उठल्यावर त्याने प्रथम मग्दालीया नगराची मरीयाला, जिच्यातून त्याने सात भूते काढली होती, तिला दर्शन दिले.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aion	041-MAR-016-009	041	MAR	016	009	आठवड्याच्या पहिल्या दिवशी येशू उठल्यावर त्याने प्रथम मग्दालीया नगराची मरीयाला, जिच्यातून त्याने सात भूते काढली होती, तिला दर्शन दिले.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aio2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) आठवड्याच्या पहिल्या दिवशी येशू उठल्यावर त्याने प्रथम मग्दालीया नगराची मरीयाला, जिच्यातून त्याने सात भूते काढली होती, तिला दर्शन दिले.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aion	043-JOH-003-015	043	JOH	003	015	यासाठी की, जो कोणी विश्वास ठेवतो त्यास त्याच्याठायी सार्वकालिक जीवन प्राप्त व्हावे.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aio2	043-JOH-003-015	043	JOH	003	015	यासाठी की, जो कोणी विश्वास ठेवतो त्यास त्याच्याठायी सार्वकालिक जीवन प्राप्त व्हावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aion	043-JOH-003-016	043	JOH	003	016	कारण देवाने जगावर एवढी प्रीती केली की, त्याने आपला एकुलता एक पुत्र दिला यासाठी की, जो कोणी त्याच्यावर विश्वास ठेवतो त्याचा नाश होऊ नये तर त्यास सार्वकालिक जीवन मिळावे.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	कारण देवाने जगावर एवढी प्रीती केली की, त्याने आपला एकुलता एक पुत्र दिला यासाठी की, जो कोणी त्याच्यावर विश्वास ठेवतो त्याचा नाश होऊ नये तर त्यास सार्वकालिक जीवन मिळावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Stan	064-3JO-001-014	064	3JO	001	015	तुझ्याबरोबर शांती असो. तुझे मित्र तुला सलाम सांगतात. तेथील सर्व मित्रांना नावाने आमचा सलाम सांग.
